GO	[-4.16 -0.18]	[-0.18 -0.11]	[-0.11 -0.07]	[-0.07 -0.04]	[-0.04 -0.02]	[-0.02 0.00]	[0.00 0.03]	[0.03 0.06]	[0.06 0.10]	[0.10 0.17]	[0.17 2.76]
GSE25088_WT_VS_STAT6_KO_MACROPHAGE_ROSIGLITAZONE_STIM_DN GSE25088_WT_VS_STAT6_KO_MACROPHAGE_ROSIGLITAZONE_STIM_DN	1.904	0.788	-2.087	-2.087	-0.285	0.524	-0.814	0.788	1.904	-1.302	-0.507
GSE14769_UNSTIM_VS_60MIN_LPS_BMDM_DN GSE14769_UNSTIM_VS_60MIN_LPS_BMDM_DN	-0.477	-0.477	0.617	1.808	-1.541	3.555	-1.541	0.617	-0.864	-0.477	-0.879
GSE19198_CTRL_VS_IL21_TREATED_TCELL_24H_DN GSE19198_CTRL_VS_IL21_TREATED_TCELL_24H_DN	1.187	-1.667	-0.300	-1.667	-0.962	-0.300	0.825	0.302	0.302	-0.962	3.184
KAECH_DAY8_EFF_VS_DAY15_EFF_CD8_TCELL_DN KAECH_DAY8_EFF_VS_DAY15_EFF_CD8_TCELL_DN	2.941	-1.063	-1.063	0.720	-1.793	-1.063	0.254	-0.354	1.885	-0.627	0.442
GSE3982_NKCELL_VS_TH1_UP GSE3982_NKCELL_VS_TH1_UP	3.872	0.303	-0.299	-1.206	-0.611	0.574	-0.611	-1.206	0.303	0.933	-1.221
GSE2405_HEAT_KILLED_VS_LIVE_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_9H_UP GSE2405_HEAT_KILLED_VS_LIVE_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_9H_UP	0.239	-1.835	0.432	2.310	0.432	0.688	0.688	0.239	-1.835	-1.835	0.232
GSE27786_CD4_TCELL_VS_ERYTHTROBLAST_UP GSE27786_CD4_TCELL_VS_ERYTHTROBLAST_UP	2.450	-0.270	0.549	-0.786	0.549	-0.786	-0.473	2.450	-0.473	-2.045	-1.289
KAECH_DAY8_EFF_VS_MEMORY_CD8_TCELL_DN KAECH_DAY8_EFF_VS_MEMORY_CD8_TCELL_DN	0.398	0.233	-0.984	1.206	-2.341	0.233	-0.382	-2.341	1.574	0.886	0.599
GSE17974_0.5H_VS_72H_UNTREATED_IN_VITRO_CD4_TCELL_DN GSE17974_0.5H_VS_72H_UNTREATED_IN_VITRO_CD4_TCELL_DN	-0.864	-0.477	-1.541	0.360	-0.864	-1.541	2.333	0.947	0.617	1.345	-0.489
GSE43955_10H_VS_30H_ACT_CD4_TCELL_WITH_TGFB_IL6_UP GSE43955_10H_VS_30H_ACT_CD4_TCELL_WITH_TGFB_IL6_UP	1.439	-1.793	-1.063	-1.063	0.720	-0.627	0.454	-0.627	0.454	-0.627	2.896
