GO	[-4.87 -0.58]	[-0.58 -0.35]	[-0.35 -0.22]	[-0.22 -0.12]	[-0.12 -0.02]	[-0.02 0.00]	[0.00 0.08]	[0.08 0.20]	[0.20 0.39]	[0.39 0.84]	[0.84 5.41]
MORF_NPM1 MORF_NPM1	-3.856	-0.934	-0.311	1.702	5.685	-2.203	3.984	4.800	-0.934	-6.825	-6.825
MORF_RFC4 MORF_RFC4	2.354	5.475	6.943	0.529	1.050	-6.353	-0.750	-1.540	-2.345	-3.475	-6.353
GNF2_HCK GNF2_HCK	-2.148	-2.867	-3.888	-1.185	-1.604	-2.867	-1.604	-0.420	1.118	6.997	11.889
MORF_PSMC1 MORF_PSMC1	-3.000	-0.780	1.227	-0.615	7.597	-4.145	1.918	2.467	-0.477	-0.615	-5.694
GNF2_KPNB1 GNF2_KPNB1	-1.044	6.631	3.674	1.880	0.463	-3.045	-1.044	-0.473	-2.120	-2.120	-3.045
GCM_MLL GCM_MLL	-3.574	0.292	0.811	3.458	1.406	-7.297	-0.550	2.469	1.900	-0.904	-3.574
CAR_HPX CAR_HPX	0.667	-2.120	-1.044	-1.495	-1.495	8.015	-0.473	-1.495	-2.120	-1.044	5.981
MORF_MAP2K7 MORF_MAP2K7	4.581	-0.654	-2.294	-2.294	-0.831	8.786	-0.831	-3.840	-0.831	-0.506	1.219
MORF_MAP3K14 MORF_MAP3K14	2.278	-0.874	-1.920	-2.440	-2.440	9.808	-1.153	-1.153	-0.874	0.271	1.650
GCM_RAB10 GCM_RAB10	-1.382	1.009	-1.115	1.930	3.153	-2.970	-0.538	1.930	0.403	0.300	-5.004
GNF2_KISS1 GNF2_KISS1	0.547	-0.785	-2.039	-1.264	-2.039	6.213	1.142	-1.264	-0.785	-0.473	1.521
GNF2_STAT6 GNF2_STAT6	-3.298	-1.206	-2.342	-0.579	-0.384	-1.686	-0.244	1.968	1.968	4.247	0.367
GNF2_CCNA1 GNF2_CCNA1	0.821	-1.901	-1.308	-1.901	-0.889	5.361	0.238	-0.889	-0.889	-0.588	3.624
GNF2_DNM1 GNF2_DNM1	1.161	-1.070	-1.070	-2.157	-0.735	4.121	-1.070	-1.070	-0.735	-0.490	4.676
MORF_BECN1 MORF_BECN1	-3.326	-1.500	0.810	1.036	-0.291	-1.500	0.448	2.991	2.597	-0.426	-2.558
GNF2_SPINK1 GNF2_SPINK1	0.685	-1.079	-1.079	-1.079	-0.241	3.524	0.685	-1.079	-1.079	-1.079	2.156
GNF2_DDX5 GNF2_DDX5	-1.187	-0.509	-0.789	0.678	2.906	-2.625	0.942	3.416	-0.509	-1.187	-1.187
MORF_CCNF MORF_CCNF	0.242	2.846	0.559	0.559	1.323	-1.654	0.559	0.242	-0.369	-3.256	-2.304
GNF2_SPRR1B GNF2_SPRR1B	0.426	-0.996	-0.204	-0.996	-0.996	6.568	-0.204	-0.996	-0.463	-0.204	-0.204
GCM_CDH5 GCM_CDH5	1.868	-1.496	-0.454	-0.454	-1.496	3.643	0.647	-0.454	-0.454	-1.496	0.380
GNF2_CDH3 GNF2_CDH3	0.645	-1.121	-0.551	-1.121	-1.121	2.687	-0.260	-1.121	-0.551	0.346	2.687
GNF2_PTX3 GNF2_PTX3	1.395	-1.496	0.380	-1.496	-0.830	-0.234	-0.454	-0.454	-0.830	0.380	4.344
GNF2_MYL2 GNF2_MYL2	0.795	-0.363	-0.703	-0.703	-1.329	2.786	-0.363	-1.329	-0.703	0.480	1.653
GNF2_TTN GNF2_TTN	-0.241	-1.079	-0.521	-1.079	-0.521	2.156	-0.241	-1.079	0.371	-0.241	2.804
CAR_TNFRSF25 CAR_TNFRSF25	1.803	-1.246	-0.641	0.282	-0.641	0.540	-0.321	-0.641	-1.246	-0.321	3.007
